Kingdom,Phylum,Class,Order,Family,Genus,Sample_name,OBER.Mn.JE1,OBER.Mn.JE2,OBER.Mn.JE3,OBER.Mn.JE4,OBER.Mn.JO1,OBER.Mn.JO2,OBER.Mn.SE1,OBER.Mn.SE2,OBER.Mn.SE5,OBER.Mn.SE6,OBER.Mn.SO1
d__Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Genus of Steroidobacteraceae,Jan_IB,0,0,0,0,0.15,0.11,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Genus of Rhodocyclaceae,Sept_B2,0,0,0,0,0,0,0,0,0.12,0.13,0
d__Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Genus of Nocardioidaceae,Sept_B1,0,0,0,0,0,0,0.13,0.12,0,0,0
d__Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,Sept_B1,0,0,0,0,0,0,0.14,0.12,0,0,0
d__Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Family of Fimbriimonadales,Genus of Fimbriimonadales,Jan_IB,0,0,0,0,0.12,0.13,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Genus of Rhodocyclaceae,Jan_B2,0,0,0.09,0.16,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.25
d__Bacteria,Proteobacteria,Gammaproteobacteria,Order of Gammaproteobacteria,Family of Gammaproteobacteria,Genus of Gammaproteobacteria,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.25
d__Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,Jan_B2,0,0,0.15,0.1,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,Sept_B1,0,0,0,0,0,0,0.13,0.12,0,0,0
d__Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Subgroup_17,Subgroup_17,Jan_B2,0,0,0.13,0.12,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Ryanbacteria,Candidatus_Ryanbacteria,Candidatus_Ryanbacteria,Jan_B1,0.16,0.09,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Subgroup_17,Subgroup_17,Jan_B1,0.1,0.15,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Sept_B1,0,0,0,0,0,0,0.12,0.12,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Genus of Yersiniaceae,Jan_B1,0.12,0.12,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,koll11,koll11,Jan_B2,0,0,0.22,0.03,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.24
d__Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,Jan_IB,0,0,0,0,0.12,0.12,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Labraceae,Labrys,Jan_IB,0,0,0,0,0.14,0.1,0,0,0,0,0
d__Bacteria,Desulfobacterota,Class of Desulfobacterota,Order of Desulfobacterota,Family of Desulfobacterota,Genus of Desulfobacterota,Jan_IB,0,0,0,0,0.14,0.1,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,B1-7BS,Jan_B1,0.13,0.11,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Sept_B2,0,0,0,0,0,0,0,0,0.11,0.13,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.24
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Jan_IB,0,0,0,0,0.1,0.13,0,0,0,0,0
d__Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Sept_B2,0,0,0,0,0,0,0,0,0.11,0.12,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Sept_B2,0,0,0,0,0,0,0,0,0.12,0.12,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,Puniceispirillales,Puniceispirillales,Sept_B1,0,0,0,0,0,0,0.1,0.13,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Ovatusbacter,Jan_B2,0,0,0.12,0.12,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Jan_B1,0.11,0.13,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,OLB12,Jan_B1,0.13,0.1,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,Amphiplicatus,Jan_B2,0,0,0.08,0.15,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Genus of Nitrosomonadaceae,Jan_B1,0.12,0.11,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Family of Rhodospirillales,Genus of Rhodospirillales,Jan_B1,0.11,0.12,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Family of Omnitrophales,Genus of Omnitrophales,Sept_B2,0,0,0,0,0,0,0,0,0.13,0.1,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Ga0077536,Ga0077536,Ga0077536,Sept_B2,0,0,0,0,0,0,0,0,0.13,0.1,0
d__Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,Jan_B1,0.09,0.14,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,Sept_B1,0,0,0,0,0,0,0.15,0.08,0,0,0
d__Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,Jan_B2,0,0,0.12,0.11,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,Jan_B2,0,0,0.13,0.1,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,Jan_IB,0,0,0,0,0.08,0.15,0,0,0,0,0
d__Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,Jan_B1,0.12,0.11,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,B1-7BS,Jan_B2,0,0,0.14,0.09,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Hoeflea,Jan_B1,0.11,0.11,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,Sept_B1,0,0,0,0,0,0,0.11,0.12,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Jan_B1,0.12,0.1,0,0,0,0,0,0,0,0,0
d__Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Jan_B2,0,0,0.04,0.18,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,PLTA13,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.22
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Sept_B2,0,0,0,0,0,0,0,0,0.12,0.1,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Sept_B1,0,0,0,0,0,0,0.09,0.13,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.22
d__Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,Jan_IB,0,0,0,0,0.1,0.12,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,Jan_IB,0,0,0,0,0.09,0.13,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Family of Micavibrionales,Genus of Micavibrionales,Jan_B1,0.11,0.11,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.22
d__Bacteria,Dependentiae,Babeliae,Babeliales,Family of Babeliales,Genus of Babeliales,Jan_B2,0,0,0.17,0.04,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Family of Micavibrionales,Genus of Micavibrionales,Jan_IB,0,0,0,0,0.09,0.12,0,0,0,0,0
d__Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Obscuribacteraceae,Jan_B1,0.12,0.1,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Leptothrix,Sept_B2,0,0,0,0,0,0,0,0,0.11,0.1,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.21
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Genus of Oxalobacteraceae,Jan_B1,0.1,0.11,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,Sept_B2,0,0,0,0,0,0,0,0,0.1,0.11,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Genus of Yersiniaceae,Sept_B1,0,0,0,0,0,0,0.11,0.1,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Amb-16S-1323,Amb-16S-1323,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.21
d__Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,Jan_B2,0,0,0.11,0.11,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,KF-JG30-B3,Jan_B1,0.11,0.1,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Genus of Enterobacteriaceae,Sept_B1,0,0,0,0,0,0,0.1,0.11,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,KF-JG30-B3,Jan_B2,0,0,0.1,0.11,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Microgenomatia,Candidatus_Daviesbacteria,Candidatus_Daviesbacteria,Candidatus_Daviesbacteria,Jan_B1,0.17,0.04,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Jan_B1,0.09,0.12,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Genus of Enterobacteriaceae,Jan_B2,0,0,0.06,0.14,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Sept_B1,0,0,0,0,0,0,0.06,0.14,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Genus of Rhodanobacteraceae,Sept_B1,0,0,0,0,0,0,0.13,0.07,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Ferribacterium,Sept_B1,0,0,0,0,0,0,0.15,0.06,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,Jan_B1,0.1,0.1,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Genus of Diplorickettsiaceae,Jan_B2,0,0,0.11,0.1,0,0,0,0,0,0,0
d__Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Genus of Gemmatimonadaceae,Jan_IB,0,0,0,0,0.11,0.1,0,0,0,0,0
d__Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,Jan_IB,0,0,0,0,0.11,0.1,0,0,0,0,0
d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Sept_B2,0,0,0,0,0,0,0,0,0.03,0.17,0
d__Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Genus of Gemmatimonadaceae,Jan_B1,0.09,0.11,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,Jan_B1,0.09,0.11,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Jan_B1,0.09,0.11,0,0,0,0,0,0,0,0,0
d__Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Sept_B1,0,0,0,0,0,0,0.09,0.11,0,0,0
Unassigned,Phylum of Unassigned,Class of Unassigned,Order of Unassigned,Family of Unassigned,Genus of Unassigned,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.2
d__Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,Jan_IB,0,0,0,0,0.1,0.1,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Jan_B1,0.11,0.1,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.2
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Jan_B2,0,0,0.1,0.1,0,0,0,0,0,0,0
d__Bacteria,Phylum of d__Bacteria,Class of d__Bacteria,Order of d__Bacteria,Family of d__Bacteria,Genus of d__Bacteria,Jan_IB,0,0,0,0,0.05,0.15,0,0,0,0,0
d__Bacteria,Planctomycetota,BD7-11,BD7-11,BD7-11,BD7-11,Sept_B2,0,0,0,0,0,0,0,0,0.1,0.1,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Ga0077536,Ga0077536,Ga0077536,Sept_B1,0,0,0,0,0,0,0.16,0.04,0,0,0
d__Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.2
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Genus of Xanthomonadaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.2
d__Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,Kapabacteriales,Sept_B2,0,0,0,0,0,0,0,0,0.1,0.1,0
d__Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,Sept_B1,0,0,0,0,0,0,0.11,0.09,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,Sept_B2,0,0,0,0,0,0,0,0,0.02,0.18,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,Jan_B1,0.1,0.1,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Sept_B1,0,0,0,0,0,0,0.07,0.12,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,11-24,11-24,11-24,Jan_B1,0.08,0.11,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,Sept_B1,0,0,0,0,0,0,0.1,0.1,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Jan_IB,0,0,0,0,0.11,0.08,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,Jan_B1,0.09,0.1,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Sept_B2,0,0,0,0,0,0,0,0,0.1,0.09,0
d__Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.19
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,Jan_IB,0,0,0,0,0.09,0.1,0,0,0,0,0
d__Bacteria,RCP2-54,RCP2-54,RCP2-54,RCP2-54,RCP2-54,Jan_IB,0,0,0,0,0.1,0.09,0,0,0,0,0
d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Ryanbacteria,Candidatus_Ryanbacteria,Candidatus_Ryanbacteria,Jan_B2,0,0,0,0.19,0,0,0,0,0,0,0
d__Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Sept_B1,0,0,0,0,0,0,0.08,0.11,0,0,0
d__Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Family of Omnitrophales,Genus of Omnitrophales,Sept_B1,0,0,0,0,0,0,0.11,0.08,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,Jan_IB,0,0,0,0,0.12,0.07,0,0,0,0,0
d__Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22,Subgroup_22,Subgroup_22,Sept_B1,0,0,0,0,0,0,0.12,0.07,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Genus of Rhodospirillaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.19
d__Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Genus of Steroidobacteraceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.19
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.18
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,Jan_IB,0,0,0,0,0.11,0.08,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,Sept_B2,0,0,0,0,0,0,0,0,0.11,0.08,0
d__Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,Pla4_lineage,Sept_B1,0,0,0,0,0,0,0.12,0.06,0,0,0
d__Bacteria,Patescibacteria,Parcubacteria,Order of Parcubacteria,Family of Parcubacteria,Genus of Parcubacteria,Jan_B2,0,0,0.16,0.02,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,Jan_IB,0,0,0,0,0.1,0.09,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Hoeflea,Jan_B2,0,0,0.06,0.12,0,0,0,0,0,0,0
d__Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,Sept_B1,0,0,0,0,0,0,0.11,0.07,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.18
d__Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Genus of Yersiniaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.18
d__Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Genus of Paracaedibacteraceae,Jan_IB,0,0,0,0,0.09,0.09,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera,Sept_B1,0,0,0,0,0,0,0.11,0.07,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Jan_B2,0,0,0.08,0.1,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,Jan_IB,0,0,0,0,0.1,0.07,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Genus of Chitinophagaceae,Sept_B2,0,0,0,0,0,0,0,0,0.07,0.1,0
d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Genus of Microscillaceae,Jan_B1,0.1,0.07,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Ovatusbacter,Sept_B1,0,0,0,0,0,0,0.06,0.11,0,0,0
d__Bacteria,Acidobacteriota,Acidobacteriae,Elev-16S-1166,Elev-16S-1166,Elev-16S-1166,Sept_B1,0,0,0,0,0,0,0.08,0.1,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera,Jan_B2,0,0,0.06,0.12,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Genus of Methyloligellaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.17
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Haliscomenobacter,Sept_B2,0,0,0,0,0,0,0,0,0.09,0.08,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,Jan_IB,0,0,0,0,0.09,0.08,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Jan_B1,0.1,0.07,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,Puniceispirillales,Puniceispirillales,Sept_B2,0,0,0,0,0,0,0,0,0.08,0.09,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,Jan_B2,0,0,0.05,0.12,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,Jan_B2,0,0,0.09,0.08,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Jan_IB,0,0,0,0,0.08,0.09,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Sept_B2,0,0,0,0,0,0,0,0,0.07,0.1,0
d__Bacteria,Firmicutes,Bacilli,Lactobacillales,Listeriaceae,Listeria,Jan_B2,0,0,0.04,0.12,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Sept_B1,0,0,0,0,0,0,0.06,0.11,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Undibacterium,Jan_B2,0,0,0.06,0.1,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.17
d__Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22,Subgroup_22,Subgroup_22,Jan_B2,0,0,0.09,0.08,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,Sept_B1,0,0,0,0,0,0,0.07,0.1,0,0,0
d__Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,Sept_B1,0,0,0,0,0,0,0.09,0.08,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,Jan_IB,0,0,0,0,0.08,0.08,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Genus of Yersiniaceae,Jan_IB,0,0,0,0,0.1,0.07,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,Amphiplicatus,Jan_B1,0.09,0.07,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,Sept_B1,0,0,0,0,0,0,0.06,0.1,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Sept_B1,0,0,0,0,0,0,0.09,0.08,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,Jan_B2,0,0,0.1,0.06,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,LiUU-11-161,LiUU-11-161,Jan_IB,0,0,0,0,0.08,0.08,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,Jan_IB,0,0,0,0,0.08,0.08,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Undibacterium,Jan_B1,0.07,0.09,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,Sandaracinus,Sept_B1,0,0,0,0,0,0,0.09,0.07,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.16
d__Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Alkanibacter,Jan_IB,0,0,0,0,0.09,0.07,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,Jan_B1,0.08,0.08,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,Sept_B1,0,0,0,0,0,0,0.13,0.02,0,0,0
